frame_path,timestamp,chunk_id
frames/frame_403_2015.00s.jpg,2015.0,145
frames/frame_404_2020.00s.jpg,2020.0,145
frames/frame_405_2025.00s.jpg,2025.0,145
frames/frame_406_2030.00s.jpg,2030.0,146
frames/frame_407_2035.00s.jpg,2035.0,146
frames/frame_408_2040.00s.jpg,2040.0,146
frames/frame_409_2045.00s.jpg,2045.0,147
frames/frame_410_2050.00s.jpg,2050.0,147
frames/frame_411_2055.00s.jpg,2055.0,147
frames/frame_412_2060.00s.jpg,2060.0,148
frames/frame_413_2065.00s.jpg,2065.0,148
frames/frame_414_2070.00s.jpg,2070.0,149
frames/frame_415_2075.00s.jpg,2075.0,149
frames/frame_416_2080.00s.jpg,2080.0,149
frames/frame_417_2085.00s.jpg,2085.0,149
frames/frame_418_2090.00s.jpg,2090.0,150
frames/frame_419_2095.00s.jpg,2095.0,150
frames/frame_420_2100.00s.jpg,2100.0,151
frames/frame_421_2105.00s.jpg,2105.0,151
frames/frame_422_2110.00s.jpg,2110.0,151
frames/frame_423_2115.00s.jpg,2115.0,152
frames/frame_424_2120.00s.jpg,2120.0,152
frames/frame_425_2125.00s.jpg,2125.0,152
frames/frame_426_2130.00s.jpg,2130.0,153
frames/frame_427_2135.00s.jpg,2135.0,153
frames/frame_428_2140.00s.jpg,2140.0,153
frames/frame_429_2145.00s.jpg,2145.0,154
frames/frame_430_2150.00s.jpg,2150.0,154
frames/frame_431_2155.00s.jpg,2155.0,154
frames/frame_432_2160.00s.jpg,2160.0,155
frames/frame_433_2165.00s.jpg,2165.0,155
frames/frame_434_2170.00s.jpg,2170.0,155
frames/frame_435_2175.00s.jpg,2175.0,156
frames/frame_436_2180.00s.jpg,2180.0,156
frames/frame_437_2185.00s.jpg,2185.0,157
frames/frame_438_2190.00s.jpg,2190.0,157
frames/frame_439_2195.00s.jpg,2195.0,157
frames/frame_440_2200.00s.jpg,2200.0,158
frames/frame_441_2205.00s.jpg,2205.0,158
frames/frame_442_2210.00s.jpg,2210.0,158
frames/frame_443_2215.00s.jpg,2215.0,159
frames/frame_444_2220.00s.jpg,2220.0,159
frames/frame_445_2225.00s.jpg,2225.0,159
frames/frame_446_2230.00s.jpg,2230.0,160
frames/frame_447_2235.00s.jpg,2235.0,160
frames/frame_448_2240.00s.jpg,2240.0,161
frames/frame_449_2245.00s.jpg,2245.0,161
frames/frame_450_2250.00s.jpg,2250.0,161
frames/frame_451_2255.00s.jpg,2255.0,162
frames/frame_452_2260.00s.jpg,2260.0,162
frames/frame_453_2265.00s.jpg,2265.0,162
frames/frame_454_2270.00s.jpg,2270.0,163
frames/frame_455_2275.00s.jpg,2275.0,163
frames/frame_456_2280.00s.jpg,2280.0,164
frames/frame_457_2285.00s.jpg,2285.0,164
frames/frame_458_2290.00s.jpg,2290.0,164
frames/frame_459_2295.00s.jpg,2295.0,165
frames/frame_460_2300.00s.jpg,2300.0,165
frames/frame_461_2305.00s.jpg,2305.0,165
frames/frame_462_2310.00s.jpg,2310.0,165
frames/frame_463_2315.00s.jpg,2315.0,166
frames/frame_464_2320.00s.jpg,2320.0,166
frames/frame_465_2325.00s.jpg,2325.0,167
frames/frame_466_2330.00s.jpg,2330.0,167
frames/frame_467_2335.00s.jpg,2335.0,167
frames/frame_468_2340.00s.jpg,2340.0,167
frames/frame_469_2345.00s.jpg,2345.0,167
frames/frame_470_2350.00s.jpg,2350.0,168
frames/frame_471_2355.00s.jpg,2355.0,168
frames/frame_472_2360.00s.jpg,2360.0,168
frames/frame_473_2365.00s.jpg,2365.0,169
frames/frame_474_2370.00s.jpg,2370.0,169
frames/frame_475_2375.00s.jpg,2375.0,170
frames/frame_476_2380.00s.jpg,2380.0,170
frames/frame_477_2385.00s.jpg,2385.0,170
frames/frame_478_2390.00s.jpg,2390.0,171
frames/frame_479_2395.00s.jpg,2395.0,171
frames/frame_480_2400.00s.jpg,2400.0,172
frames/frame_481_2405.00s.jpg,2405.0,172
frames/frame_482_2410.00s.jpg,2410.0,172
frames/frame_483_2415.00s.jpg,2415.0,172
frames/frame_484_2420.00s.jpg,2420.0,173
frames/frame_485_2425.00s.jpg,2425.0,173
frames/frame_486_2430.00s.jpg,2430.0,173
frames/frame_487_2435.00s.jpg,2435.0,174
frames/frame_488_2440.00s.jpg,2440.0,174
frames/frame_489_2445.00s.jpg,2445.0,174
frames/frame_490_2450.00s.jpg,2450.0,175
frames/frame_491_2455.00s.jpg,2455.0,175
frames/frame_492_2460.00s.jpg,2460.0,175
frames/frame_493_2465.00s.jpg,2465.0,176
frames/frame_494_2470.00s.jpg,2470.0,176
frames/frame_495_2475.00s.jpg,2475.0,176
frames/frame_496_2480.00s.jpg,2480.0,177
frames/frame_497_2485.00s.jpg,2485.0,177
frames/frame_498_2490.00s.jpg,2490.0,177
frames/frame_499_2495.00s.jpg,2495.0,177
frames/frame_500_2500.00s.jpg,2500.0,178
frames/frame_501_2505.00s.jpg,2505.0,178
frames/frame_502_2510.00s.jpg,2510.0,178
frames/frame_503_2515.00s.jpg,2515.0,178
frames/frame_504_2520.00s.jpg,2520.0,179
frames/frame_505_2525.00s.jpg,2525.0,179
frames/frame_506_2530.00s.jpg,2530.0,180
frames/frame_507_2535.00s.jpg,2535.0,180
frames/frame_508_2540.00s.jpg,2540.0,180
frames/frame_509_2545.00s.jpg,2545.0,181
frames/frame_510_2550.00s.jpg,2550.0,181
frames/frame_511_2555.00s.jpg,2555.0,182
frames/frame_512_2560.00s.jpg,2560.0,182
frames/frame_513_2565.00s.jpg,2565.0,182
frames/frame_514_2570.00s.jpg,2570.0,183
frames/frame_515_2575.00s.jpg,2575.0,183
frames/frame_516_2580.00s.jpg,2580.0,183
frames/frame_517_2585.00s.jpg,2585.0,184
frames/frame_518_2590.00s.jpg,2590.0,184
frames/frame_519_2595.00s.jpg,2595.0,185
frames/frame_520_2600.00s.jpg,2600.0,185
frames/frame_521_2605.00s.jpg,2605.0,185
frames/frame_522_2610.00s.jpg,2610.0,185
frames/frame_523_2615.00s.jpg,2615.0,186
frames/frame_524_2620.00s.jpg,2620.0,186
frames/frame_525_2625.00s.jpg,2625.0,186
frames/frame_526_2630.00s.jpg,2630.0,187
frames/frame_527_2635.00s.jpg,2635.0,187
frames/frame_528_2640.00s.jpg,2640.0,188
frames/frame_529_2645.00s.jpg,2645.0,188
frames/frame_530_2650.00s.jpg,2650.0,188
frames/frame_531_2655.00s.jpg,2655.0,189
frames/frame_532_2660.00s.jpg,2660.0,189
frames/frame_533_2665.00s.jpg,2665.0,190
frames/frame_534_2670.00s.jpg,2670.0,190
frames/frame_535_2675.00s.jpg,2675.0,190
frames/frame_536_2680.00s.jpg,2680.0,190
frames/frame_537_2685.00s.jpg,2685.0,191
frames/frame_538_2690.00s.jpg,2690.0,191
frames/frame_539_2695.00s.jpg,2695.0,191
frames/frame_540_2700.00s.jpg,2700.0,192
frames/frame_541_2705.00s.jpg,2705.0,192
frames/frame_542_2710.00s.jpg,2710.0,193
frames/frame_543_2715.00s.jpg,2715.0,193
frames/frame_544_2720.00s.jpg,2720.0,193
frames/frame_545_2725.00s.jpg,2725.0,194
frames/frame_546_2730.00s.jpg,2730.0,194
frames/frame_547_2735.00s.jpg,2735.0,195
frames/frame_548_2740.00s.jpg,2740.0,195
frames/frame_549_2745.00s.jpg,2745.0,195
frames/frame_550_2750.00s.jpg,2750.0,196
frames/frame_551_2755.00s.jpg,2755.0,196
frames/frame_552_2760.00s.jpg,2760.0,196
frames/frame_553_2765.00s.jpg,2765.0,197
frames/frame_554_2770.00s.jpg,2770.0,197
frames/frame_555_2775.00s.jpg,2775.0,197
frames/frame_556_2780.00s.jpg,2780.0,198
frames/frame_557_2785.00s.jpg,2785.0,198
frames/frame_558_2790.00s.jpg,2790.0,198
frames/frame_559_2795.00s.jpg,2795.0,199
frames/frame_560_2800.00s.jpg,2800.0,199
frames/frame_561_2805.00s.jpg,2805.0,199
frames/frame_562_2810.00s.jpg,2810.0,200
frames/frame_563_2815.00s.jpg,2815.0,200
frames/frame_564_2820.00s.jpg,2820.0,200
frames/frame_565_2825.00s.jpg,2825.0,201
frames/frame_566_2830.00s.jpg,2830.0,201
frames/frame_567_2835.00s.jpg,2835.0,201
frames/frame_568_2840.00s.jpg,2840.0,201
frames/frame_569_2845.00s.jpg,2845.0,202
frames/frame_570_2850.00s.jpg,2850.0,202
frames/frame_571_2855.00s.jpg,2855.0,202
